Nutrition Education Teacher Workshop,Continuing Education,Workshop,Field Experience,"Dan Marek (Whole Kids Foundation), Stephanie  Folkens  (Common Threads )","Common Threads, a national nonprofit, committed to fighting childhood obesity by empowering underserved communities to cook for life has partnered with Whole Kids Foundation to give 5k+ teachers in Austin/NOLA nutrition education through the foundation_s Healthy Teachers program.Our program explores the state of food offerings, standard US diet, childhood obesity, healthy eating principles & tips, food as medicine, produce guides, nutrition labels, serving sizes, nutrient dense foods, cooking demos & techniques, recipes & connections between lessons & various state standards. Educators who go through the training receive a certificate of completion & proof of participation (cont ED credit)",To have a strong understanding of the critical need for nutrition training as a preventative measure to fight the childhood obesity crisis.,"Recognize responsibility as role models practicing healthy habits for students, an understanding of what eating healthy looks like & how to implement.",Tied to classroom state standards. Lessons will aid in creating a school-wide culture of health and empower students to make healthier choices. ,continuing education,instructional strategies,leadership,,,https://vimeo.com/122040661,http://bit.ly/1Jj60f8
Personalizing PD: Digital Self Directed Learning,Continuing Education,Workshop,Basic Understanding,"Jonathan Maxwell (Katy ISD), Kelli Mallory (Edusmart)","Teachers are not only prescribed what, when, and how long they teach their students, but also what, when, and how they will learn professionally. We believe that professional learning should be ongoing, cyclical, and focused on student achievement as well as personal growth. To achieve this, a model of self-directed and collaborative professional learning can be structured that leverages current digital technologies. This session will explore several strategies and digital tools for supporting teacher led personal learning through the use of a workshop model highlighting rotating workstations where discussions will center on how to effectively support teachers in learning with each tool.","Better understand some of the tools and options that teachers could use to collaborate, research, and learn together in a digital community.",Strategize with others to provide a broader range of continuing professional development opportunities for teachers to meet their learning needs.,Experience models of professional learning and collaboration in small group workstations that can easily be translated to your district role.,digital learning,self-directed learning,personalized learning,,https://youtu.be/wdQmszGSDWE,,http://www.slideshare.net/integralmath/personalizing-teacher-pd-with-digital-tools-to-self-direct-learning
Resume and Career Development for Teachers,Continuing Education,Workshop,Field Experience,Will Staton (Democracy Prep Public Schools),"This session is designed for teachers who want to find new employment either within or outside the field of education; it is interactive with a focus on how to talk about one's career as an educator and highlight skills on a resume. It focuses on skills and storytelling that can aid candidates as they seek jobs in any field. However, the session is specifically designed to encourage people to remain cognizant of their time in the classroom, and apply the values of teaching regardless of the job.",Attendees will be able to deliver a concise and powerful narrative about why they became teachers and what they are taking from the experience.,Attendees will be able to verbalize transferable skills and highlight those skills on their resumes.,Attendees will be able to explore instructional and non-instructional jobs within the field of education.,resume building,storytelling,career development,https://soundcloud.com/sxswedu/resume-and-career-development-for-teachers-sxswedu2015,,,
Unconferencing SXSWedu!,Continuing Education,Workshop,Basic Understanding,"Stephanie Cerda (St. Gabriel's Catholic School), Adam Holman (Austin ISD)","It's time to tap into the collective brainpower of educators in the room! Far too often professional development is a one-size-fits-all model that teachers feel is done to them rather than with them. An Edcamp is an innovative form of PD, often called an 'unconference', that brings educators together to talk about the things that matter most to them: their interests, passions, and questions. The agenda is created the day of the event and is based solely on the wants of the participants at SXSWedu. All this is done with the intent to share promising and innovative practices, which ultimately improves teaching and learning in schools.",Participants will cultivate organic discussions on topics of interest.,Participants will share their best practices as well as their questions with fellow educators.,Participants will engage with a diverse set of educators.,edcamp,unconference,professional development,http://www.edcampATX.org,,,
Classroom Data Analysis with Experiments in Space,Data Analytics,Workshop,Field Experience,Ben Peters (Ardusat),"Using real data from student experiments on satellites in Low Earth Orbit, we will walk you through the basics of analyzing data and teaching data analysis with Python. Learning topics will include importing data, dealing with missing/incomplete data, changing data frequency, averaging, visualizations, and basic statistical analysis using the tools of choice of scientists. Our goal is for every teacher to be able to leave the workshop ready to help their students analyze data from real world science experiments.",Learn the basic tools required for Python data analysis and how to set them up,"Learn how to import, resample, and transform data.",Learn how to create effective data visualizations and share completed data analyses,data analysis,python,space,https://prezi.com/gii1dk3efib3/ ,,,
How to Cope When Marketing Goes Digital,Data Analytics,Workshop,Basic Understanding,Erika Ferrin (Smithsonian Institution),"Digital marketing is the future of non-profit and higher education marketing. Yes, because digital marketing is extremely effective, but it can also be...FREE! Learn some tried and true formulas to help connect audiences to your content, programs, events, and majors through 13 general tips that you can use on your digital and social media properties. For free! Or at the least, for cheap. Small or no marketing budget? Then this session it for you. We'll workshop how to make your content or ideas more appealing to young audiences and how to piggy-back on big events online.",Best practices in digital marketing to young audiences.,How to market for free or for small budgets.,"How to ""refresh"" dry or informational content on the web for marketing to younger audiences.","marketing, communications, public relations, publicity, tourism, travel, nonprofit",marketing,digital advertising,,,,https://www.slideshare.net/secret/2ZxcDA1M2cGpT7
Practical Measurement: Data for Improvement,Data Analytics,Workshop,Basic Understanding,"Heather Hough (Carnegie Foundation for the Advancement of Teaching), Sola Takahashi (The Carnegie Foundation)","This workshop introduces the principles and uses of _practical_ measures to support educational improvement. In contrast to accountability and research measures that dominate the field of education metrics, practical measures can be used easily and effectively by practitioners to provide powerful insights embedded in daily practice. We will address the characteristics of practical measurement and its uses in improvement efforts in school contexts. Participants will have hands-on experience with practical measures, analyzing data in groups and executing practical data visualizations.",Participants will understand how measurement for improvement differs from measurement for accountability or research.,"Participants will learn about visualizations of data that are useful in improvement, such as Pareto charts and run charts.",Participants will know protocols and practices to use when examining data with colleagues for the purpose of improvement.,measurement for improvement,user-centered data,improvement research,https://drive.google.com/a/carnegiehub.org/file/d/0B0rEqdJSm_0_eE10NTNidWVfNEU/view,,,
Understanding our digital identity,Data Analytics,Workshop,Basic Understanding,"Finola  Kerrigan (University of Birmingham), Pam Briggs (Northumbria University)","Educators understand the increasing importance of social media as an educational resource as well as a way to have fun, relax and communicate. Through the use of films made entirely from the social media content of their subjects, participants can reflect on their own social media usage. This will be combined with reflection on participants own social media identities as presented through social media app MySocialBook. These actions will feed into the creation of a social media manifesto which will be useful for workshop participants and can be used with students to help them to think about how their digital identity can evolve as they evolve, start careers and encounter life changes.",To investigate together how digital identities are formed and interpreted.,"Through examining the presentation of others' digital identities, attendees will be exposed to the challenge of managing our digital identities",To develop a manifesto for social media to develop skills and practices for managing our evolving online selves in line with life changes,self branding,digital identity ,social media,http://www.birmingham.ac.uk/schools/business/departments/marketing/news/2014/february/finola-kerrigan-discusses-reellives-competition.aspx,,,http://reellives.net/competition/
Utilizing Arts to Teach STEM in Early Childhood,Early Learning,Workshop,Basic Understanding,"Amanda  Whiteman (Wolf Trap Institute for Early Learning Through the Arts), Jennifer Cooper (Wolf Trap Institute for Early Learning Through the Arts)","Experience how the performing arts enhance STEM knowledge for our youngest learners!  Using the performing arts to teach STEM concepts can build vital skills and inspire life-long interest in STEM. In this session participants will learn how to utilize the arts to engage young learners in the discovery processes integral to math, engineering, and the sciences.  Attendees will actively participate in dynamic arts experiences to understand the natural connections between the performing arts and STEM, and examine research that confirms the value of arts-integrated learning. Participants will also explore how performing arts strategies can be adapted to meet the STEM needs of their community.",Explore a fresh perspective on STEM learning for young children and understand the connection between performing arts and early childhood STEM ,Come away with lessons learned on how teachers can successfully integrate the performing arts and STEM content to improve children_s STEM knowledge ,Review and discuss implications of research on the value of performing arts learning and the importance of STEM in early childhood ,arts integration,math education ,,http://www.wolftrap.org/stem,https://www.youtube.com/watch?t=187&v=YItpTgHEEhg,,
Achievement or Opportunity Gap? Just Close It,Educational Equality,Workshop,Basic Understanding,"Elizabeth Gaines (Forum for Youth Investment), Shawn Griffin (Collaborative Communications)","Today, higher income families outspend lower income families by 8 to 1 for enrichment activities outside school (Duncan and Murnane, 2011). Across the country, educators are working to close this opportunity gap. Solutions, though, require investment. In this session we will explore communities that have taken a strategic approach to raising and aligning resources to close the opportunity gap by mapping existing funds and securing sustainable new funds for children and youth to get an equal start. ",Learn the ABC_s of mapping the existing resources that can be tapped to support enrichment opportunities for all kids,Hear how other communities have passed special taxing district legislation to raise new funds to close the opportunity gap,Gain a deeper understanding of the opportunity gaps that compound the isolating effects of poverty on children,equity and access,funding ideas,afterschool,,,,http://forumfyi.org/files/PartnershipsStrategiesLouisvilleFiscalMappingStrategies.pdf
Community Programming: Think Outside the Classroom,Educational Equality,Workshop,Field Experience,"Allison Keil (Community Roots Charter School), Sahba Rohani (Community Roots Charter School)","One of the important elements of a truly innovative model is to be responsive to the needs of the community.  It seems imperative to not only have schools that meet the needs of our children, but also spaces where the school begins to feel like a vibrant community where all voices are heard and there are opportunities for involvement.  During this workshop, participants will be exposed to a number of practices adopted by Community Roots Charter School that engage students, staff, and families in developing school community.   Educators will leave prepared to go back to their school with an innovative new approach and practical plan to implement a program based on their own school site.",Participants will be exposed to best practices in community development by learning about community programs in place at Community Roots.,Participants will gain a deeper understanding of how to develop innovative and responsive community programming that consider diversity.,Participants will be supported in planning one community program in their school based on a needs assessment of their school community.,community engagement,diversity,progressive schools,http://www.communityroots.org/apps/pages/index.jsp?uREC_ID=279717&type=d&pREC_ID=632304,,,
Cradle to Career Learning: Philanthropy Invests,Educational Equality,Workshop,Basic Understanding,"Ana Tilton (Grantmakers for Education), Karen Brennan (Harvard School of Education)","As social and technological forces reshape the environment, the educational landscape is being similarly transfigured as parents, employers, policymakers and students grow impatient with incremental efforts to transform systems. Too often such efforts have proven both slow and inadequate to the evolving needs of all learners: innovations have been inequitably distributed, promising solutions have been difficult to implement at scale. Grantmakers across the nation are collaborating to address the inequities and assist in shaping a common vision for learners of all ages. Join our interactive session and assist in defining priorities for funding the future of teaching and learning. ",Explore present practices and future challenges and promise of developing learners prepared to succeed in a globally competitive world. ,Understand the implications of new technology for the delivery of more personalized learning.,Inform education grantmakers' role in addressing inequity in education. ,nonprofit partnerships,philanthropy,innovation,edfunders.org,,,
Creating an Equitable STEM Classroom,Educational Equality,Workshop,Basic Understanding,Kiki Prottsman (Code.org),"An equitable learning environments means legitimate and equal social and intellectual access to class content. Unfortunately, not all learning spaces are inclusive or equitable. This inequity in education has led to a shocking trend in STEM industries: a well-documented dearth of women and people of color in the technological workplace.  In this hands-on, interactive workshop, participants will engage in learning activities and discussions to build their own capacity for creating equity in the classroom.",Explain why equity matters in STEM and Computer Science education,Self-assess your level of comfort with creating equity,Identify easy to implement strategies for overcoming biases and making a more equitable classroom,stem,equity,pd,,,https://vimeo.com/108690109,
Ferguson and Beyond: Education & Social Justice,Educational Equality,Workshop,Basic Understanding,Tracey Benson (Harvard Graduate School of Education),"This case study presentation explores the circumstances that informed the organizational response of three school districts in St. Louis County to the civil unrest following the shooting of Michael Brown by a local police officer on August 6, 2014 in Ferguson, Missouri.  How should organizations, particularly education organizations, respond to incidents involving racial tensions?  This case brings to the forefront the racialized context in which educators operate, but often do not acknowledge.","Participants will be able to recognize, identify, and analyze how structural racism impacts communities.","Participants will be able to analyze political, social, and community context through a racial lens.",Participants will be able to identify vestiges of structural racism and begin to think about how to combat them.,social justice,race,educational equity,,,https://vimeo.com/134271018,
From Butts in Seats to Minds on Fire,Educational Equality,Workshop,Field Experience,"Virgel Hammond (KnowledgeWorks), Matt  Williams (KnowledgeWorks)","If jeans are not one-size-fits-all, why should learning be? Our education system advances students based on the amount of seat time, and not on their mastery of critical content knowledge and skills. From Butts in the Seat to Minds on Fire will explore what learners, educators, schools, districts and communities need to do to shift to a competency-based, personalized learning model. This is not a sit and git. Participants will collaborate to establish multiple learning communities that redefine how learning and proof of competency is determined. They will be given the tools to re-imagine systemic learning operations, while working within the confines of current finance and policy structures.","Understand a personalized, student-centered approach to teaching and learning; how competency-based empowers an equitable system of education for all.",Explore a re-imagined system that redefines how learning and proof of competency is determined & how districts can scale CBE within current structures,Examine how policy structures support new innovative thinking and what state/federal government can do to catalyze and incentivize this shift.,competency education,personalized learning,future ed,http://knowledgeworks.org/schools/competency-based-education  ,,,
Is My Subconscious the Problem? Racial Bias in Ed,Educational Equality,Workshop,Basic Understanding,"Morgan Craven (Texas Appleseed), Yamanda Wright (Texas Appleseed), Madison Sloan (Texas Appleseed)","Kids of color are punished more frequently in school and are less likely to live and attend school in high-opportunity communities than their white peers. To address these inequities, we must understand how racialized systems form and the part we play in perpetuating them. We all have unconscious biases that inform the way we view and assess students. Participants will explore these biases with an interactive group test and examine the role that community formations play in creating large-scale unequal education opportunities. Participants will also develop concrete de-biasing techniques and a nuanced understanding of the role our subconscious plays in creating race-based inequities.",To explore the concept of subconscious (implicit) bias and identify our own biases through a group Implicit Association Test.,"To understand the real-world implications of our subconscious biases, with a focus on teacher-student interactions and unequal school discipline.",To practice concrete techniques to address our subconscious biases in order to attack systemic inequities in our schools and communities.,race,school discipline,bias,https://www.texasappleseed.org/,http://youtu.be/o2VC8vetxCo,,
"No computer, no problem: code in Swift on iOS",Educational Equality,Workshop,Basic Understanding,Brian Foutty (Trumbull Career and Technical Center),"Learn Swift with having access to only a single Mac or no Mac in your setting? A Swift Time to Code iTunes U course was developed for students in an iPad 1:1 high school so that they could learn to code in Swift on their iPads. Why Swift? Why now? Swift is quickly becoming one of the most popular programming languages and will be the language of the future as it will be used for app, web, and server-side development. A Swift Time to Code will give more students access to learn Swift since it is iOS based. More students can learn coding, problem solving, collaboration, logic, and communication. One language; multiple education and CS applications - period.",Learn some of the basics of the Swift programming language through completing 2 Basic and 2 Intermediate Swift Time to Code iTunes U course lessons.,"Learn how to use the courses in the Swift Time to Code course on an iOS device or a Mac to teach coding to middle school, high school, & adults.",Learn how to use Xcode and Playgrounds to enable students to learn coding and computer programming and get access to Swift TTC teacher course.,coding education,ios,swift,https://itunes.apple.com/us/course/a-swift-time-to-code-student/id995253886,,https://vimeo.com/118190478,
Opening Up Educational Resources,Educational Equality,Workshop,Field Experience,Matthew Dearmon (Elite Continuing Education University),"In an era of innovation in educational technology that has spawned promisingly proliferative structures such as Massive Open Online Courses (MOOCs), Open Educational Resources (OER), and Open Scholarship, one question often goes unanswered: just how ""open"" are these innovations in practice? This session will overview some common ways of understanding openness as a possible tool for improving access and achieving greater educational equality. Attendees will then have an opportunity to work collaboratively to assess and improve the level of openness in their own work or field. Concrete methods will be shared to empower educators to harness the power of truly open education.","Attendees will understand the utility and possible challenges posed by the ""4 Rs"" of Educational Openness (Hilton, et al., 2010).",Attendees will assess the relative level of openness in their own work or that in their field.,"Attendees will workshop concrete methods to make their online educational resources and/or products more open, accessible, and proliferative.",open education resources ,open education,moocs,http://eliteceu.articulate-online.com/2933386995,,,
School _Brutality_ and Unconscious Bias,Educational Equality,Workshop,Basic Understanding,"Tracey  Benson (Houston Independent School District ), Sarah Fiarman (Harvard Graduate School of Education)","Cases of police brutality surface the need to address unconscious bias in the police force.  Similarly, educators need to examine our own biases in order to recognize their damaging impact on children.  As authority figures, we respond quickly and instinctively to student behaviors, questions, and ideas. Too often we escalate problems instead of deescalating them, we reinforce inequitable outcomes instead of disrupting them.These responses are inextricably tied up in personal biases _ many of them unconscious, unexamined, and harmful to children.We begin by surfacing unconscious biases we all harbor. Through personal stories, we explore how to disrupt these biases in ourselves and schools.",Learn one way that I am biased even though my intentions are otherwise.,Recognize different forms of structural racism at my school and ways to disrupt these often long-term embedded and unquestioned systems.,Commit to an action step to increase awareness of personal and structural racism at my school as a first step in dismantling the harmful outcomes.,social justice,equity,leadership,http://news.stanford.edu/news/2015/april/discipline-black-students-041515.html,,,
Science & Hip Hop - Creativity to Curiosity,Educational Equality,Workshop,Basic Understanding,Tom McFadden (The Nueva School),"Come for the live science raps, stay for the exploration of the Next Generation Science Standards. Tom makes a science YouTube show that brings diverse STEM role models into K-12 classrooms. In each episode, scientists model NGSS performance expectations & discuss their research. Episodes end with a music video prompting students to write their own verse on content, lab experiences, or science metaphor. The show helps science teachers to connect their classroom inquiries to the cutting edge research being done by young, diverse scientists and engineers and to use hip hop to engage the subset of kids for whom musical creation is a key hook into core content. Tom leads you in writing a verse!",Connect science students to a diverse set of young charismatic scientists & engineer role models.,Integrate NGSS science and engineering practices and performance expectations into cutting edge research questions being explored by scientists.,"Write your own ""Verse Two"" to a ""Science With Tom"" music video and experience how to utilize hip hop ed in your classroom.",science,hip hop,ngss,,https://www.youtube.com/watch?v=yl5sI5jTwiE&list=PLvgILFwoRX2lXJav_bww3dU-gs8i0_zQK,,
Swift Learners: Girls Coding By Design,Educational Equality,Workshop,Basic Understanding,"Mary Kiang (St. Andrews Priory), Douglas Kiang (Punahou School)","Gain hands-on experience in coding using a new approach called Coding By Design that focuses on app design as the primary motivation for learning to code. We_ll use Swift, Apple_s new app development language, and explore middle school and high school resources to teach kids how to design and code their own apps that solve a problem or serve a purpose.This workshop is designed for anyone curious about what goes into creating an iOS app, as well as those looking for an innovative way to teach coding and programming that newly engages larger numbers of girls (and many boys as well) by providing relevance and context to what they are learning.",Learn strategies for engaging girls in coding and programming activities centered around iOS app design and development.,Experience coding in Swift using the Coding By Design approach and create workable prototypes using the Xcode development environment.,Learn how to access and use a brand new high school coding curriculum that uses Swift to design and build apps.,ios,coding,programming,http://iws.punahou.edu/user/dkiang/public/gocode/DJK-MER.Cracking.Code.pdf,https://www.youtube.com/watch?v=7TzjGGjp0q0,,
Teach about Race and Meet Common Core Standards,Educational Equality,Workshop,Field Experience,Susan Santone (Creative Change Educational Solutions),"Racial inequality is a challenging but necessary curriculum topic. To be effective, lessons must move beyond celebrations or anti-bias actions to include social analysis of institutional discrimination. This requires the advanced literacy skills at the heart of Common Core. This session will introduce a field-tested course on racial equity for grades 6-12. The course gradually builds understanding of racism and its solutions while also developing Common Core (CC) ELA skills. The session will highlight the course framework, introduce sample lessons, and review a 2014 pilot with 300 students (80% low-income, 80% African American) that resulted in 20%-95% gains on key Common Core ELA standards.","Introduce a developmental framework for scaffolding instruction on race, racism, and its solutions while also building Common Core ELA skills. ",Analyze the design of a course developed with this framework and ways it develops academic and social-emotional learning.,Assess instructional strategies that move students from viewing racism as an individual act to an understanding of institutional discrimination.,equity,race,culturally responsive education ,http://creativechange.net/case-studies/,,,
3 Steps To Start Selling into NYC Schools,Entrepreneurialism,Workshop,Field Experience,"Kathy Walter (Nsoma), Deborah Chang (Nexus Works)","New York City is an ideal testing ground for new education products & services but a notoriously hard market to enter. NYC is ideal as a testing ground because:- It has the greatest density & diversity of K-12 schools in the United States- Its school leaders are encouraged to innovate & have the decision making power to try new products & servicesIts barriers to innovation, however, include:- School leaders pressed for time & not interested in cold calls, emails, or meetings- Little insight into individual school contexts & needs- Difficult to discover informal sales channelsThis session lower these barriers by educating entrepreneurs on how to sell into NYC schools.","What is the current state of New York City_s education procurement process? What roles do the district, school, & company personnel play?",How do you establish productive relationships with early adopter educators & school leaders? Only they can add you to the NYC DOE purchasing portal.,How do you scale up in NYC after you_ve successfully gained entry to the NYC DOE purchasing portal?,pilot,sales,revenue,https://www.mindmeister.com/565615798/how-do-i-start-selling-into-nyc-schools,,,
A Hero's Journey: How to start a school.,Entrepreneurialism,Workshop,Basic Understanding,"Isabel Gadala (Talent Unbound), Alejandro Rivera (Talent Unbound)","Do you have the spark it takes to start your own school?Explore what works and what doesn't work when starting a school; from the day you choose a mission statement, to recruiting new students, building a curriculum, the first day of school, and the day-to-day.Leave this workshop with a clear idea and an action plan.Dive deeper into the journey of starting new schools, why would you do it, what are the biggest challenges, what's the most fun part? What will YOU do differently?","Learn about the biggest challenges of starting a new school and how to overcome them. It's not easy, but it's definitely rewarding.","Learn how to construct a clear mission statement and guiding principles, recruit parents, structure a curriculum, and best practices for hiring. ",Learn about why it is important that people start new schools. What micro-schools are and why they're making a comeback.,entrepreneurialism ,,,www.talentunbound.org,,,
An entrepreneurial mindset for student success,Entrepreneurialism,Workshop,Basic Understanding,"Bree Langemo (The Entrepreneurial Learning Initiative), Gary Schoeniger (The Entrepreneurial Learning Initiative)","An entrepreneurial mindset can empower ordinary people to accomplish extraordinary things; it is a mindset that exposes opportunity, ignites ambition, and fosters the intra- and interpersonal attitudes, behaviors, and skills that lead to success, both in college and in life. This session will offer an inside look at a promising new approach to student success designed to harness the power of entrepreneurial thinking as an essential life skill. Drawing from the results of an initial pilot, this session will lead participants in the fundamental practices of the entrepreneurial process for student success and will help participants devise new approaches to student success at their institutions.","Redefine entrepreneurship in a way that anyone can embrace, and understand how the person, the process, and the situation foster student engagement.","Shift from teacher-dependent to self-directed learning, by engaging learning models that foster autonomy, mastery, and relatedness.","Bridge the classroom and the community, by making connections and building relationships that can support students throughout college and beyond.",entrepreneurial learning,"higher ed, edtech, innovation ",community college,,https://www.youtube.com/watch?v=8NBnoVrLFPU,https://vimeo.com/67438423,
Cognitive in the Classroom: Educating the future,Entrepreneurialism,Workshop,Basic Understanding,Anoush Arakelian (IBM Watson),"This session would be surrounding the recent expansion of Cognitive Computing courses in the classroom. Through a unique partnership with IBM Watson, professors around the World have had hands on access to some of the most innovative and new cognitive technologies. Students have the ability to build their own applications and ultimately create their own businesses surrounding their cognitive applications. We would have our lead IBMer or IBM Watson executive describing What is cognitive? How the course works? And show you an instance of Watson from the inside. Then we would have one student come speak to their application and future business ideas with cognitive.",What is cognitive computing? Why is Watson a game changer?,What does it mean to work with your own instance of Watson? How does Watson work?,"After you have trained and ingested data, what kinds of final projects can you expect to see? What makes these applications ""cognitive""?",cognitive computing,watson,ibm,https://www.youtube.com/watch?v=ODPgh4Jlv_I,https://www.youtube.com/watch?v=_Xcmh1LQB9I,,
Crowdfinance: Financing your Startup Organization,Entrepreneurialism,Workshop,Basic Understanding,"AdaPia d'Errico (Patch of Land), Manolis Sfinarolakis (Reality Crowd TV Media Corporation)","In this interactive workshop, learn practical strategies for using crowdfunding to finance your startup organization. We_ll review examples of organizations that have successfully implemented campaigns as well as brainstorm ways for participants to use crowdfunding as a financing resource. This workshop will benefit small businesses selling products and/or services, as well as non-profits, government agencies, and institutes of higher learning who run centers for entrepreneurship.Instructor: Manolis Sfinarolakis, Founder & CEO, Reality Crowd TV Media CorporationInstructor: AdaPia d'Errico, CMO of Patch of Land",Overview of crowdfinance: Attendees should leave with a firm understanding of crowdfinance and its many applications in entrepreneurship & education.,9 stages of crowdfinance: A step by step process where attendees learn how to run funding projects or create course curriculums for their organization,Case studies & audience participation: Audience will learn how to apply the step by step funding process through case studies & live Q&A segment.,crowdfunding,entrepreneurship,workshop,http://www.slideshare.net/ManolisSfinarolakis/presentations,https://www.youtube.com/watch?v=oGxuaEvSXWo&list=PLOaIzJF8DdQblD5lKcOjCHbwICo0pbZv4&index=20,,http://www.slideshare.net/ManolisSfinarolakis/crowdfunding-financing-your-small-business-37613733
"Dynamic Design, design for change",Entrepreneurialism,Workshop,Field Experience,Henk Haaima (Mirabeau),"The web is still largely populated by static pages. These static web pages are somewhat like type cases _ old fashioned printer_s drawers used to store letters, with content stashed away in boxes and in which nothing really springs to life. This is the tragic downside of organisation-driven design. But this means that there is still a whole new world to discover when it comes to dynamic design.The workshop will be guided by the magazine 'Dynamic Design'. The articles in this magazine call for the creation of interfaces that respond to the user, not just in terms of content but also layout, look and feel. Dynamic design to create living, breathing interfaces.",How to kill off the conception of the web as a collection of static pages that are linked by navigation?,How to transform an organisation driven (static) design into an user and data driven (dynamic) design?,What is the drawback of contextual design? What can we learn from the world famous architect Rem Koolhaas and his oneliner 'fuck the context'?,design ,contextual,typography,,,,http://www.slideshare.net/hhaaima/dd-magazine
Empowering Students with Critical Thinking Skills,Entrepreneurialism,Workshop,Basic Understanding,Chuck Clayton (NexLevel Thinking),"This workshop is designed to teach people to organize their thinking using critical thinking, decision making and problem solving tools and techniques.   Practical critical thinking is lacking in today_s society.   It is not a core subject in most schools and yet it severally needed.  We are moving towards a more entrepreneur economy.  According to an article in Forbes, 50% of the labor force will be freelancers (entrepreneurs) by 2020. This information is cross cultural, essential for students, teachers, professionals, medical personnel, entrepreneurs and anyone else who needs to think on their feet.  ","The basics of practical critical thinking, decision making and problem solving skills. ","Why organized thinking is crucial for students, teachers, professionals, entrepreneurs and anyone else who has to think on their feet..   ",What you can do to be a more powerful critical thinker and to teach others to do the same.,critical thinking,decision-making,problem based learning,,https://www.youtube.com/watch?v=-K_eFlOU4-0&feature=youtu.be,,
Making in swedish K-12 schools -a way to learn CT,Entrepreneurialism,Workshop,Field Experience,"Katarina  Eriksson (Lulea Kommun), Karin  Hallberg (Lulea Kommun)","During the workshop we will show and let you try some examples of thing that we do together with our pupils in our K-12 schools to make them go from digital consumers to digital producers. We will also show you how our special website for sharing ideas works and how you can use it.Our work starts in the Swedish curriculum. We use making as a theme to increase our pupils computational thinking (CT) and their entrepreneurial abilities. We try to get all subjects involved in this work and we share our ideas on a special website, Skapeididh. ",Examples of things you can do with your pupils to increase their computatinal thinking,"How to take part of and to share your ideas on our website ""Skapeididh"".",How you can work to increase your pupils entrepreneurial abilities.,making,computational thinking,entrepreneurial learning,http://www.skapa.how/#!/    http://greenshipofalvik.blogspot.se/,,,
Open Code: An Applied Workshop,Entrepreneurialism,Workshop,Basic Understanding,Claudia Reuter (Houghton Mifflin Harcourt),"Coding is something we can all learn, a skill we can all share and a tool we can all use to solve the complex challenges facing the education space. It empowers us to translate ideas into reality. Open digital environments have created opportunities to make teaching and learning more accessible, flexible and equitable. Coding literacy, for both students and educators, is vital to the success of STEM curriculum and will prepare young people for achievement in career, college and beyond. Join experts from HMH Labs for a hands-on coding workshop and an introduction to using APIs to create apps, leverage creative problem solving and connect the education community.      ","Provide an introduction to APIs led by experts from Houghton Mifflin Harcourt_s ideation center, HMH Labs. No previous experience necessary.  ",Demonstrate why coding is an essential skill for teachers and students to understand and use in the classroom.,Guide participants through the creation of a sample app using HMH APIs to build creative solutions for education challenges. ,apis,coding,interoperability,https://developer.hmhco.com/sxsw-hmh-labs-submission,,,
Teachers as Designers: Design on a Global Platform,Entrepreneurialism,Workshop,Basic Understanding,"Molly  McMahon (IDEO), Emma Scripps (IDEO)","Join The Teachers Guild, an open innovation platform out of IDEO and The Riverdale Country School, for an interactive design sprint where we_ll create solutions for a key challenge facing education. In this workshop, you_ll sharpen your design thinking skills and become connected to a global network of teachers on our platform. You_ll walk away with new and better solutions, the mindset of a designer, and the ability to bring design thinking to your school.",DESIGN THINKING: Teachers will learn the methods and mindsets that guide the design thinking process. ,COLLABORATE: Teachers will learn strategies to collaborate across a distributed network of teacher designers. ,"INNOVATE. Teachers will create new solutions to a key challenge facing our education system.",design thinking,innovation,collaboration,,https://www.youtube.com/watch?v=9UfiZHY9900,,http://www.slideshare.net/TeachersGuild/the-teachersguild-sxswedu2016
Game of Village: Learn Real Life on a Small Scale,Gaming,Workshop,Basic Understanding,Dee Cardenas (AHB Community School),"Game of Village (GoV) is a powerful, flexible, constructivist game that spans the disciplines in classrooms. It can be applied to any K-12th age group. Students solve real-life problems on a small scale, exploring roles and interests through a gaming avatar, a Peep.  GoV provides an integrated form of education, drawing from multiple disciplines~often simultaneously~that includes the four core subjects as well as the arts, and importantly, the often overlooked realm of social-emotional learning. Unlike digital games, GoV provides actual face-to-face interactions that are as instructive as they are unpredictable.  Mistakes can be learned from in a safe and supportive environment.",How to create authentic learning opportunities and projects to nearly any content through the creativity of teachers and their students using GoV.,"How to expand social-emotional learning opportunities in a safe gamified context, including practicing resilience, failure, and interpersonal skills. ",How to emphasize cross-disciplinary and project-based learning while covering content and skills. ,cross-discipline,project-based learning,game design,,http://www.youtube.com/watch?v=UMpY0EqZHSs,,
